Job Title,URL,Company Name,Work Mode,Experience Required,Salary,Location,Post Rating,No. of Reviews,Post Age,Job Openings,No. of Applicants,Role Name,Industry Type,Department,Employment Type,Role Category,UG Requirements,PG Requirements,Skills Required
Process Analyst - Risk and Compliance,https://www.naukri.com/job-listings-process-analyst-risk-and-compliance-ibm-india-pvt-limited-bengaluru-1-to-3-years-100624905654,IBM,Work From Office,1 - 3 years,Not Disclosed,Bengaluru,4.1,19896 Reviews,12 days ago,,465,Financial Crime,IT Services & Consulting,Risk Management & Compliance,"Full Time, Permanent",Finance,Any Graduate,Any Postgraduate,"aml, risk compliance, cdd, anti money laundering, kyc, financial analysis, risk management, risk assessment, due diligence, compliance management, investment banking, auditing, financial services, internal audit, compliance analysis, due diligence review, finance"
Client Management Analyst,https://www.naukri.com/job-listings-client-management-analyst-wells-fargo-india-solutions-pvt-ltd-bengaluru-8-to-9-years-100624500765,Wells Fargo,Work From Office,8 - 9 years,Not Disclosed,Bengaluru,4.0,5402 Reviews,12 days ago,1,Less than 10,Actuarial Analyst,Banking,BFSI Investments & Trading,"Full Time, Permanent",General Insurance,Any Graduate,Any Postgraduate,"Front office, Automation, Bloomberg, Equity research, Macros, Operations, Client management, Monitoring, SQL, Python"
Customer Service Analyst,https://www.naukri.com/job-listings-customer-service-analyst-accenture-solutions-pvt-ltd-bengaluru-3-to-5-years-090624901582,Accenture,Work From Office,3 - 5 years,Not Disclosed,Bengaluru,4.0,47915 Reviews,14 days ago,,24,Customer Service,IT Services & Consulting,Customer Success Service & Operations,"Full Time, Permanent","Customer Success, Service & Operations - Other",Any Graduate,Any Postgraduate,"customer service, insurance operations, customer support, client support, customer experience, defined benefits, operations management, project management, investment banking, banking operations, technical support, retirement planning, kyc, payroll, finance"
Customer Service Analyst,https://www.naukri.com/job-listings-customer-service-analyst-accenture-solutions-pvt-ltd-bengaluru-3-to-5-years-070624913799,Accenture,Work From Office,3 - 5 years,Not Disclosed,Bengaluru,4.0,47915 Reviews,15 days ago,,28,Customer Service,IT Services & Consulting,Customer Success Service & Operations,"Full Time, Permanent","Customer Success, Service & Operations - Other",Any Graduate,Any Postgraduate,"accounts reconciliation, customer service, insurance operations, client support, customer experience, defined benefits, operations management, project management, investment banking, banking operations, customer support, technical support, kyc, payroll, finance"
Client Service Analyst,https://www.naukri.com/job-listings-client-service-analyst-deutsche-bank-ag-mumbai-1-to-5-years-070624906461,Deutsche Bank,Work From Office,1 - 5 years,Not Disclosed,Mumbai,4.0,2913 Reviews,16 days ago,,751,Customer Service,Investment Banking / Venture Capital / Private Equity,Customer Success Service & Operations,"Full Time, Permanent","Customer Success, Service & Operations - Other",Any Graduate,Any Postgraduate,"Customer service, Operations support, project management, Demat Account opening, stakeholder management, negotiation, client servicing, customer contact management, sales, account opening"
Risk Analyst,https://www.naukri.com/job-listings-risk-analyst-deutsche-bank-ag-mumbai-2-to-6-years-070624906441,Deutsche Bank,Work From Office,2 - 6 years,Not Disclosed,Mumbai,4.0,2913 Reviews,16 days ago,,1965,Risk Analyst,Investment Banking / Venture Capital / Private Equity,Risk Management & Compliance,"Full Time, Permanent",Assessment / Advisory,B.Tech/B.E. in Any Specialization,"MS/M.Sc(Science) in Any Specialization, MBA/PGDM in Any Specialization, CA in Any Specialization, M.A in Any Specialization","credit underwriting, risk management, trade finance, underwriting, credit analysis, financial statement analysis, accounting, banking products, project finance, risk analysis, financial risk"
Process Analyst - Lease Abstraction,https://www.naukri.com/job-listings-process-analyst-lease-abstraction-ibm-india-pvt-limited-chennai-2-to-4-years-070624906390,IBM,Work From Office,2 - 4 years,Not Disclosed,Chennai,4.1,19896 Reviews,16 days ago,,167,Operations Support - Other,IT Services & Consulting,Customer Success Service & Operations,"Full Time, Permanent",Operations Support,Any Graduate,Any Postgraduate,"lease abstraction, process analysis, commercial real estate, finance, property management, contract management, legal research, accounts payable, investment banking, real estate, invoice processing, accounting, contract abstraction, us mortgage"
Reconciliation Production Analyst (NCT),https://www.naukri.com/job-listings-reconciliation-production-analyst-nct-deutsche-bank-ag-bengaluru-3-to-6-years-070624906233,Deutsche Bank,Work From Office,3 - 6 years,Not Disclosed,Bengaluru,4.0,2913 Reviews,16 days ago,,965,Operations Maintenance & Support - Other,Investment Banking / Venture Capital / Private Equity,Production Manufacturing & Engineering,"Full Time, Permanent","Operations, Maintenance & Support",B.Tech/B.E. in Any Specialization,Any Postgraduate,"Reconciliation, trade processing, nav calculation, trade settlements, billing, fund accounting"
"Compliance, Surveillance Analyst",https://www.naukri.com/job-listings-compliance-surveillance-analyst-deutsche-bank-ag-bengaluru-3-to-6-years-070624906231,Deutsche Bank,Work From Office,3 - 6 years,Not Disclosed,Bengaluru,4.0,2913 Reviews,16 days ago,,853,Regulatory Affairs Compliance,Investment Banking / Venture Capital / Private Equity,Legal & Regulatory,"Full Time, Permanent",Corporate Affairs,B.Tech/B.E. in Any Specialization,Any Postgraduate,"Compliance Analysis, risk management, due diligence, anti money laundering, KYC, acceptance testing, regulatory compliance"
Project & Change Analyst,https://www.naukri.com/job-listings-project-change-analyst-deutsche-bank-ag-mumbai-3-to-6-years-070624906230,Deutsche Bank,Work From Office,3 - 6 years,Not Disclosed,Mumbai,4.0,2913 Reviews,16 days ago,,490,Project Coordinator,Investment Banking / Venture Capital / Private Equity,Project & Program Management,"Full Time, Permanent",Other Program / Project Management,B.Tech/B.E. in Any Specialization,Any Postgraduate,"Project Analysis, PMP, Program Management, project management, Agile methodologies, Prince2"
"Payments Processing Analyst, NCT",https://www.naukri.com/job-listings-payments-processing-analyst-nct-deutsche-bank-ag-jaipur-2-to-7-years-070624905275,Deutsche Bank,Work From Office,2 - 7 years,Not Disclosed,Jaipur,4.0,2913 Reviews,16 days ago,,667,Investment Banking Analyst,Investment Banking / Venture Capital / Private Equity,BFSI Investments & Trading,"Full Time, Permanent","Investment Banking, Private Equity & VC",Any Graduate,Any Postgraduate,"Payments Processing, Payments flow, SWIFT Back office operation, Payments Processing Operator, team management, relationship management, back office, MIS, Payments, business development, Operation Risk, swift"
Research Executive,https://www.naukri.com/job-listings-research-executive-jadeite-solutions-delhi-2-to-7-years-020221501129,Jadeite Solutions,Work From Office,2 - 7 years,Not Disclosed,Delhi,,,30+ days ago,1,360,Non Tech Support - Voice / Blended,Analytics / KPO / Research,Customer Success Service & Operations,"Full Time, Permanent",Voice / Blended,Any Graduate,Any Postgraduate,"Data analysis, management, Social media, Media research, Research, Research Analyst, Research Executive"
"Associate, IWM Potfolio Analyst II",https://www.naukri.com/job-listings-associate-iwm-potfolio-analyst-ii-bny-mellon-international-operations-india-pune-2-to-3-years-220324500358,BNY,Work From Office,2 - 3 years,Not Disclosed,Pune,4.0,3550 Reviews,30+ days ago,1,57,Investment Banking Associate,Banking,BFSI Investments & Trading,"Full Time, Permanent","Investment Banking, Private Equity & VC",Any Graduate,MBA/PGDM in Any Specialization,"Compliance, Client servicing, Portfolio analysis, Analyst II, Research, Management, Analytics, Monitoring, Portfolio Analyst"
Associate - Data Management & Quantitative Analysis I,https://www.naukri.com/job-listings-associate-data-management-quantitative-analysis-i-bny-mellon-international-operations-india-pune-2-to-3-years-130524500267,BNY,Work From Office,2 - 3 years,Not Disclosed,Pune,4.0,3550 Reviews,30+ days ago,1,95,DBA / Data warehousing - Other,Banking,Engineering - Software & QA,"Full Time, Permanent",DBA / Data warehousing,Any Graduate,Any Postgraduate,"Solution design, Data management, Bloomberg, Fixed income, Actuarial, Asset management, Investment management, Financial services, Monitoring, Quantitative analysis"
"Associate, Data Management & Quantitative Analysis I",https://www.naukri.com/job-listings-associate-data-management-quantitative-analysis-i-bny-mellon-international-operations-india-pune-3-to-5-years-120424501977,BNY,Work From Office,3 - 5 years,Not Disclosed,Pune,4.0,3550 Reviews,30+ days ago,1,88,DBA / Data warehousing - Other,Banking,Engineering - Software & QA,"Full Time, Permanent",DBA / Data warehousing,Any Graduate,Any Postgraduate,"Data management, Bloomberg, Fixed income, Consulting, Asset management, Investment management, Risk management, Financial services, Monitoring, Python"
"Lead Analyst, Accounting",https://www.naukri.com/job-listings-lead-analyst-accounting-bny-mellon-international-operations-india-pune-4-to-12-years-100723501976,BNY,Work From Office,4 - 12 years,Not Disclosed,Pune,4.0,3550 Reviews,30+ days ago,1,223,Business Analyst,Banking,Data Science & Analytics,"Full Time, Permanent",Business Intelligence & Analytics,B.Com in Commerce,M.Com in Commerce,"Due diligence, Bfsi, Information security, Investment banking, Investment management, Oracle, Financial services, Lead Analyst, Auditing, Testing"
Banking Advisory Analyst,https://www.naukri.com/job-listings-banking-advisory-analyst-accenture-solutions-pvt-ltd-chennai-3-to-5-years-300524904717,Accenture,Work From Office,3 - 5 years,Not Disclosed,Chennai,4.0,47915 Reviews,24 days ago,,84,Actuarial Analyst,IT Services & Consulting,BFSI Investments & Trading,"Full Time, Permanent",General Insurance,"Any Graduate, B.B.A/ B.M.S in Management",Any Postgraduate,"lending, mortgage, mis, regulations, lending operations, com, risk management, operations management, investment banking, banking operations, accounting, service delivery, advanced excel, loan operations, loan syndication, corporate banking, commercial lending"
Banking Advisory Analyst,https://www.naukri.com/job-listings-banking-advisory-analyst-accenture-solutions-pvt-ltd-chennai-5-to-9-years-250524908518,Accenture,Work From Office,5 - 9 years,Not Disclosed,Chennai,4.0,47915 Reviews,28 days ago,,25,Actuarial Analyst,IT Services & Consulting,BFSI Investments & Trading,"Full Time, Permanent",General Insurance,Any Graduate,Any Postgraduate,"lending, mortgage, mis, regulations, lending operations, com, risk management, operations management, investment banking, banking operations, accounting, service delivery, advanced excel, loan operations, loan syndication, corporate banking, commercial lending"
Banking Advisory Analyst,https://www.naukri.com/job-listings-banking-advisory-analyst-accenture-solutions-pvt-ltd-chennai-5-to-9-years-250524908286,Accenture,Work From Office,5 - 9 years,Not Disclosed,Chennai,4.0,47915 Reviews,28 days ago,,49,Actuarial Analyst,IT Services & Consulting,BFSI Investments & Trading,"Full Time, Permanent",General Insurance,Any Graduate,Any Postgraduate,"lending, mortgage, mis, regulations, lending operations, com, risk management, operations management, investment banking, banking operations, accounting, service delivery, advanced excel, loan operations, loan syndication, corporate banking, commercial lending"
Banking Operations Analyst,https://www.naukri.com/job-listings-banking-operations-analyst-accenture-solutions-pvt-ltd-chennai-3-to-5-years-220524912591,Accenture,Work From Office,3 - 5 years,Not Disclosed,Chennai,4.0,47915 Reviews,30+ days ago,,108,Investment Banking Analyst,IT Services & Consulting,BFSI Investments & Trading,"Full Time, Permanent","Investment Banking, Private Equity & VC",Any Graduate,Any Postgraduate,"trade finance, kyc, relationship management, credit analysis, branch banking, commercial banking, business analysis, credit appraisal, sme banking, working capital"
"Intermediate Representative, Cash Processing / Funds Transfer",https://www.naukri.com/job-listings-intermediate-representative-cash-processing-funds-transfer-bny-mellon-international-operations-india-pune-0-to-3-years-200624500258,BNY,Work From Office,0 - 3 years,Not Disclosed,Pune,4.0,3550 Reviews,2 days ago,1,274,Investment Banking Analyst,Banking,BFSI Investments & Trading,"Full Time, Permanent","Investment Banking, Private Equity & VC",Any Graduate,Any Postgraduate,"Operations Manager, Business Finance, Finance, HR, Asset management, Management, Financial services"
Analyst/ AM - Market risk Management,https://www.naukri.com/job-listings-analyst-am-market-risk-management-mastermind-network-hyderabad-gurugram-mumbai-all-areas-2-to-7-years-180624007464,A leading Investment Banking,Work From Office,2 - 7 years,13-23 Lacs P.A. ,"Hyderabad, Gurugram, Mumbai (All Areas)",,,4 days ago,1,1035,Market Risk,Investment Banking / Venture Capital / Private Equity,Risk Management & Compliance,"Full Time, Permanent",Finance,Any Graduate,Any Postgraduate,"Market Risk Management, FRM, Risk Reporting, Counterparty Credit Risk, XVA trading, Market Risk, VAR, Risk Analysis, MRM, Stress Testing, Risk Management"
Banking Advisory Analyst,https://www.naukri.com/job-listings-banking-advisory-analyst-accenture-solutions-pvt-ltd-chennai-3-to-5-years-270524903988,Accenture,Work From Office,3 - 5 years,Not Disclosed,Chennai,4.0,47915 Reviews,26 days ago,,42,Actuarial Analyst,IT Services & Consulting,BFSI Investments & Trading,"Full Time, Permanent",General Insurance,"Any Graduate, B.B.A/ B.M.S in Management",Any Postgraduate,"lending, mortgage, mis, regulations, lending operations, com, risk management, operations management, investment banking, banking operations, accounting, service delivery, advanced excel, loan operations, loan syndication, corporate banking, commercial lending"
